ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000102898	NUTF2	16	67880635	67906470	1	protein_coding	10204	NUTF2	0.885150385053397	-0.697364064	1	13.42	8	8.21108e-07	0.00410554	eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Kasela_2017_T-cell_CD4:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	-	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000038358	EDC4	16	67906926	67918406	1	protein_coding	23644	EDC4	0.995195899401119	-0.559324502	3	22.4	0	NA	NA	NA	NA	Yes	Adult_Cortex:Aorta:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	3.8e-05	rs8044995	37
ENSG00000188038	NRN1L	16	67918708	67922758	1	protein_coding	123904	NRN1L	0.000386710849157266	-0.414516035	3	22.4	4	0.000332465	0.00626052	GTEx/v8/Artery_Tibial:GTEx/v8/Muscle_Skeletal	+	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.3e-05	rs8044995	37
ENSG00000159792	PSKH1	16	67927175	67963581	1	protein_coding	5681	PSKH1	0.0178742052133664	-1.242927374	3	22.4	8	1.20569e-09	7.72963e-07	eQTLGen_cis_eQTLs:GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Dorsolateral_Prefrontal_Cortex:Hippocampus:Left_Ventricle:Liver:Lung:Pancreas:Right_Ventricle:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000141086	CTRL	16	67961543	67966317	-1	protein_coding	1506	CTRL	7.86917801865378e-06	-0.428819695	1	12.99	9	2.65443e-18	1.20298e-14	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.4e-06	rs8044995	37
ENSG00000261884	CTC-479C5.12	16	67963517	67969920	-1	protein_coding	NA	NA	NA	NA	1	12.99	9	8.3041e-12	0	eQTLGen_cis_eQTLs	-	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.4e-06	rs8044995	37
ENSG00000205220	PSMB10	16	67968405	67970990	-1	protein_coding	5699	PSMB10	2.33997900720924e-05	-0.218920453	1	12.99	9	1.40474e-10	4.65266e-08	eQTLGen_cis_eQTLs:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Testis	+	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.4e-06	rs8044995	37
ENSG00000213398	LCAT	16	67973653	67978034	-1	protein_coding	3931	LCAT	0.496435716280553	-0.294092703	1	12.99	9	4.3901e-127	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_skin:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.4e-06	rs8044995	37
ENSG00000124067	SLC12A4	16	67977377	68003504	-1	protein_coding	6560	SLC12A4	1.82559229552341e-07	-0.363903797	1	17.03	9	2.12354e-31	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Thyroid	-	Yes	Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000141096	DPEP3	16	68009566	68014732	-1	protein_coding	64180	DPEP3	9.13571963954139e-07	-0.50898965	0	0	9	1.4813e-272	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_blood:DICE/B_cell_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood	+	Yes	Promoter_anchored_loops:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000167261	DPEP2	16	68021297	68034489	-1	protein_coding	64174	DPEP2	4.01062336318903e-05	-0.461548869	0	0	9	7.671e-145	0	eQTLcatalogue/CEDAR_T-cell_CD4:eQTLcatalogue/Nedelec_2016_ge_macrophage_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Esophagus_Gastroesophageal_Junction	-	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000167264	DUS2	16	68021649	68113223	1	protein_coding	54920	DUS2	0.000272032398658379	NA	0	0	9	3.27170000000001e-310	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:PsychENCODE_eQTLs:DICE/Monocyte_classical:DICE/Monocyte_non_classical:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:xQTLServer_eQTLs:GTEx/v8/Whole_Blood:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellum:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000182810	DDX28	16	68055179	68057770	-1	protein_coding	55794	DDX28	0.0348937305744781	-0.695272955	0	0	7	4.6347e-10	0	eQTLGen_cis_eQTLs	-	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:Lung:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000072736	NFATC3	16	68118654	68263162	1	protein_coding	4775	NFATC3	0.998062457612728	0.527373753	1	12.44	9	4.9381e-86	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/CEDAR_neutrophil_CD15:DICE/T_CD4_naive:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Colon_Sigmoid:GTEx/v8/Nerve_Tibial:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.4e-06	rs8044995	37
ENSG00000103067	ESRP2	16	68263014	68272005	-1	protein_coding	80004	ESRP2	0.731424518577173	-1.022746055	0	0	9	1.83499e-16	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	Promoter_anchored_loops:GM12878:IMR90:Mesenchymal_Stem_Cell	1.4e-06	rs8044995	37
ENSG00000103066	PLA2G15	16	68279207	68294961	1	protein_coding	23659	PLA2G15	0.658429999883026	-0.279350899	1	16.22	9	2.2947e-13	0	eQTLcatalogue/Fairfax_2014_IFN24:eQTLGen_cis_eQTLs:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Lung:GTEx/v8/Skin_Sun_Exposed_Lower_leg	+	Yes	Promoter_anchored_loops:GM12878:IMR90:Mesenchymal_Stem_Cell	1.4e-06	rs8044995	37
ENSG00000103064	SLC7A6	16	68298433	68335722	1	protein_coding	9057	SLC7A6	0.0224285001107606	-2.221294145	1	16.22	9	1.6994e-94	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Lepik_2017_ge_blood:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Lung:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Thyroid	-	No	NA	1.4e-06	rs8044995	37
ENSG00000103061	SLC7A6OS	16	68318406	68344849	-1	protein_coding	84138	SLC7A6OS	0.807327025070433	-1.885761498	0	0	3	3.35699e-41	0	BIOSQTL/BIOS_eQTL_geneLevel	+	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell	1.4e-06	rs8044995	37
ENSG00000132600	PRMT7	16	68344877	68392466	1	protein_coding	54496	PRMT7	8.30563679212495e-09	-0.873098608	0	0	9	5.2304e-117	0	EyeGEx:eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg:eQTLcatalogue/Alasoo_2018_ge_macrophage_naive:eQTLcatalogue/GENCORD_ge_fibroblast:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Substantia_nigra:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell	1.4e-06	rs8044995	37
ENSG00000103056	SMPD3	16	68392231	68482591	-1	protein_coding	55512	SMPD3	0.659196149583207	-0.537754418	0	0	9	1.52599e-14	7.62995e-11	eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/TwinsUK_ge_LCL:GTEx/v8/Adrenal_Gland:GTEx/v8/Esophagus_Muscularis	+	Yes	EP_correlation_cell_type_oneway	1.4e-06	rs8044995	37
ENSG00000184939	ZFP90	16	68563993	68609975	1	protein_coding	146198	ZFP90	0.00886192807104427	0.919738049	0	0	6	1.2125e-07	0.000395033860045147	eQTLGen_cis_eQTLs	-	No	NA	3.8e-05	rs8044995	37
ENSG00000072310	SREBF1	17	17713713	17740325	-1	protein_coding	6720	SREBF1	0.985657782151979	-0.309371433	0	0	5	2.5581e-07	0.0025031869278016	eQTLGen_trans_eQTLs	-	No	NA	3.8e-18	rs13404446;rs1275504;rs174576	2:26
ENSG00000109107	ALDOC	17	26900133	26904282	-1	protein_coding	230	ALDOC	0.790720531816382	-0.447029911	0	0	1	2.2452e-06	0.0169655054644809	eQTLGen_trans_eQTLs	-	No	NA	3.8e-18	rs174576	26
ENSG00000132142	ACACA	17	35441923	35766909	-1	protein_coding	31	ACACA	0.99999999994361	-0.519872554	0	0	2	4.0891e-06	0.0280052231354175	eQTLGen_trans_eQTLs	-	No	NA	1.7e-16	rs174576	26
ENSG00000170558	CDH2	18	25530930	25757410	-1	protein_coding	1000	CDH2	0.897440931236462	-0.139325903	0	0	1	7.6457e-07	0.00648985332529636	eQTLGen_trans_eQTLs	+	No	NA	7.8e-16	rs7944584	24
ENSG00000185897	FFAR3	19	35849362	35851387	1	protein_coding	2865	FFAR3	NA	0.353601633	0	0	1	5.5573e-07	0.00491062039957939	eQTLGen_trans_eQTLs	-	No	NA	7.6e-05	rs8044995	37
ENSG00000105223	PLD3	19	40854363	40886346	1	protein_coding	23646	PLD3	0.015972164288732	-0.123749844	0	0	2	4.8912e-06	0.032382438154669	eQTLGen_trans_eQTLs	+	No	NA	3.7e-23	rs4665987;rs13023194	2
ENSG00000130202	PVRL2	19	45349432	45392485	1	protein_coding	5819	PVRL2	0.531937435077773	-0.314456223	0	0	4	8.42507016745899e-06	0.0402533557782164	BRAINEAC/MEDU	NA	No	NA	2.8e-08	rs8103278	38
ENSG00000104859	CLASRP	19	45542298	45574214	1	protein_coding	11129	CLASRP	0.964966482147783	-0.085202503	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000007255	TRAPPC6A	19	45666186	45681495	-1	protein_coding	79090	TRAPPC6A	0.000705277787371492	-0.133842318	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000189114	BLOC1S3	19	45682003	45685059	1	protein_coding	388552	BLOC1S3	0.0184297702580611	-0.115773028	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000267545	AC005779.2	19	45683080	45705702	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000125740	FOSB	19	45971253	45978437	1	protein_coding	2354	FOSB	0.852916176747718	-1.205388313	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000125741	OPA3	19	46030685	46105470	-1	protein_coding	80207	OPA3	0.00412066593618986	-0.066661608	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000177464	GPR4	19	46093022	46105466	-1	protein_coding	2828	GPR4	0.165986421627129	-0.166011184	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000125746	EML2	19	46110252	46148887	-1	protein_coding	24139	EML2	7.57699496433696e-10	0.190257397	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000267757	C19orf83	19	46144752	46146098	1	protein_coding	100287177	C19orf83	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000125743	SNRPD2	19	46190712	46195827	-1	protein_coding	6633	SNRPD2	0.747515256284436	-0.475801412	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000011478	QPCTL	19	46195741	46207247	1	protein_coding	54814	QPCTL	0.000261539862441849	-0.638078993	0	0	4	9.0523e-17	0	PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Liver:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	Adult_Cortex:Fetal_Cortex	2.8e-08	rs8103278	38
ENSG00000177051	FBXO46	19	46213887	46234162	-1	protein_coding	23403	FBXO46	0.876437042044124	0.090543664	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	2.8e-08	rs8103278	38
ENSG00000237452	AC074212.3	19	46236509	46267792	1	protein_coding	388553	BHMG1	0.376320934323438	NA	1	22.2	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	2.8e-08	rs8103278	38
ENSG00000177045	SIX5	19	46268043	46272484	-1	protein_coding	147912	SIX5	0.310828642912358	-0.397728387	1	22.2	4	2.2607e-26	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	-	Yes	Adult_Cortex:Fetal_Cortex	2.8e-08	rs8103278	38
ENSG00000104936	DMPK	19	46272975	46285810	-1	protein_coding	1760	DMPK	0.0330811788641306	-0.863937292	1	22.2	4	1.1713e-96	0	EyeGEx:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:BRAINEAC/MEDU:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	2.8e-08	rs8103278	38
ENSG00000268434	AC011530.4	19	46282695	46289231	-1	protein_coding	NA	NA	NA	NA	0	0	4	2.07652e-44	0	BIOSQTL/BIOS_eQTL_geneLevel	-	No	NA	2.8e-08	rs8103278	38
ENSG00000185800	DMWD	19	46286205	46296060	-1	protein_coding	1762	DMWD	0.00790211300454926	-0.221831314	0	0	4	9.8227e-93	0	eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Prostate:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	Promoter_anchored_loops:Fetal_Cortex	2.8e-08	rs8103278	38
ENSG00000125755	SYMPK	19	46318668	46366548	-1	protein_coding	8189	SYMPK	0.997278492187137	-0.384639791	2	16.25	4	3.4117e-07	1.32949e-20	eQTLcatalogue/HipSci_ge_iPSC:GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	Adult_Cortex:Fetal_Cortex	2.8e-08	rs8103278	38
ENSG00000170608	FOXA3	19	46367247	46377055	1	protein_coding	3171	FOXA3	0.395510308295114	-0.452953673	1	16.25	4	2.62951e-08	0.000131475	eQTLcatalogue/CEDAR_transverse_colon:GTEx/v8/Minor_Salivary_Gland	+	Yes	Adult_Cortex:Fetal_Cortex	2.8e-08	rs8103278	38
ENSG00000170604	IRF2BP1	19	46386866	46389376	-1	protein_coding	26145	IRF2BP1	0.974430421605153	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000176182	MYPOP	19	46393278	46405862	-1	protein_coding	339344	MYPOP	0.810391050855017	-0.668694835	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000188425	NANOS2	19	46416475	46418036	-1	protein_coding	339345	NANOS2	0.575905924394273	0.121127896	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000008438	PGLYRP1	19	46522411	46526323	-1	protein_coding	8993	PGLYRP1	0.167200721076412	0.289084765	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Mesenchymal_Stem_Cell	2.8e-08	rs8103278	38
ENSG00000204869	IGFL4	19	46543006	46580376	-1	protein_coding	444882	IGFL4	0.00312950335672231	0.415753666	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell:hESC	2.8e-08	rs8103278	38
ENSG00000188624	IGFL3	19	46623328	46627931	-1	protein_coding	388555	IGFL3	0.00109378557531111	-0.127362918	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.8e-08	rs8103278	38
ENSG00000204866	IGFL2	19	46646363	46664556	1	protein_coding	147920	IGFL2	0.000244160956618864	0.148859902	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.8e-08	rs8103278	38
ENSG00000188293	IGFL1	19	46733009	46734500	1	protein_coding	374918	IGFL1	5.92602172870775e-06	-0.215316361	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.8e-08	rs8103278	38
ENSG00000230510	PPP5D1	19	46984053	47104457	-1	protein_coding	100506012	PPP5D1	0.0393450229909042	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000204851	PNMAL2	19	46990163	46999755	-1	protein_coding	57469	PNMAL2	NA	-0.189884878	0	0	0	NA	NA	NA	NA	Yes	IMR90	2.8e-08	rs8103278	38
ENSG00000268423	AC011551.3	19	47050313	47104118	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000160014	CALM3	19	47104331	47114050	1	protein_coding	808	CALM3	0.580172431977243	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000167414	GNG8	19	47137333	47137942	-1	protein_coding	94235	GNG8	0.147000773638907	NA	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000197380	DACT3	19	47150869	47164395	-1	protein_coding	147906	DACT3	NA	0.236210063	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
ENSG00000090372	STRN4	19	47222764	47250251	-1	protein_coding	29888	STRN4	0.999575131657329	-0.5987751	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:Left_Ventricle	2.8e-08	rs8103278	38
ENSG00000181027	FKRP	19	47249303	47280245	1	protein_coding	79147	FKRP	0.000382800164368902	-1.196012429	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex:Left_Ventricle	2.8e-08	rs8103278	38
ENSG00000118160	SLC8A2	19	47931274	47975425	-1	protein_coding	6543	SLC8A2	NA	-0.264690994	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	4.5e-06	rs8103278	38
