GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,SYMBOL,P2,FDR P,FDR significant P,Bonferroni P,Bonferroni significant P,FDR P2,FDR significant P2,Bonferroni P2,Bonferroni significant P2
ENSG00000160791,3,46411633,46417697,11,2,151188,-0.75008,0.7734,CCR5,0.8416042514263384,0.9336919491357043,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000004809,6,110745890,110797844,96,15,151188,-0.75027,0.77346,SLC22A16,0.03289147864717512,0.9336919491357043,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000006071,11,17414432,17498449,152,15,151188,-0.75064,0.77356,ABCC8,0.9637649786735941,0.9336919491357043,No,1.0,No,0.9993432009530652,No,1.0,No
ENSG00000079785,2,15731302,15771235,63,4,151188,-0.75064,0.77356,DDX1,0.40439018773559293,0.9336919491357043,No,1.0,No,0.9950844518366877,No,1.0,No
ENSG00000186007,1,205350506,205425082,97,9,151188,-0.75073,0.77359,LEMD1,0.562917493275802,0.9336919491357043,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000169991,1,19230775,19283180,36,7,151188,-0.7508100000000001,0.77362,IFFO2,0.6029767136179172,0.9336919491357043,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000213066,6,167412670,167466201,222,8,151188,-0.7509899999999999,0.77367,FGFR1OP,0.5129624327789017,0.9336919491357043,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000166118,11,133710526,133715433,16,2,151188,-0.7512,0.77373,SPATA19,0.5463174221623835,0.9337025205298014,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000127990,7,94214542,94285521,68,5,151188,-0.75148,0.77382,SGCE,0.4708820409763149,0.9337357250695272,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000171786,1,160336857,160342638,5,1,151188,-0.75161,0.77386,NHLH1,0.04562887794708137,0.9337357250695272,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000125851,20,17206752,17465223,380,34,151188,-0.75237,0.77409,PCSK2,0.8039547522536383,0.9338985763384007,No,1.0,No,0.99657883217486,No,1.0,No
ENSG00000185418,15,102193801,102264807,95,8,151188,-0.75276,0.7742,TARSL2,0.7111958613136758,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000169981,3,44690219,44702283,5,2,151188,-0.7531399999999999,0.77432,ZNF35,0.4893111422961238,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000109205,4,71062213,71070293,19,3,151188,-0.75376,0.7745,ODAM,0.3897687270557766,0.9338985763384007,No,1.0,No,0.9947360706357685,No,1.0,No
ENSG00000132142,17,35441923,35766909,151,11,151188,-0.7538199999999999,0.77452,ACACA,0.0863486935312241,0.9338985763384007,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000198722,9,35161999,35405335,246,15,151188,-0.75385,0.77453,UNC13B,0.2962857827270817,0.9338985763384007,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000187244,19,45312328,45324673,6,3,151188,-0.7539899999999999,0.77457,BCAM,0.921598397913316,0.9338985763384007,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000126353,17,38710021,38721724,9,3,151188,-0.75449,0.77472,CCR7,0.8088192046289113,0.9338985763384007,No,1.0,No,0.99657883217486,No,1.0,No
ENSG00000216937,10,32735068,32863492,327,14,151188,-0.75452,0.77473,CCDC7,0.4996514782557837,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000205981,3,180701497,180707562,3,2,151188,-0.75456,0.77474,DNAJC19,0.6837647260261525,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000123977,2,228735770,228789060,170,12,151188,-0.7547699999999999,0.77481,DAW1,0.1953699229758412,0.9338985763384007,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000180921,8,144806103,144815971,7,1,151188,-0.75481,0.77482,FAM83H,0.4531272718019082,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000178279,16,11361605,11363390,5,2,151188,-0.75488,0.77484,TNP2,0.14846969863278248,0.9338985763384007,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000213281,1,115247090,115259515,9,3,151188,-0.75498,0.77487,NRAS,0.3768273396143411,0.9338985763384007,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000165140,9,97365415,97402531,94,9,151188,-0.7553300000000001,0.77498,FBP1,0.7157617164688613,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000235162,12,105629068,105789875,213,24,151188,-0.75561,0.7750600000000001,C12orf75,0.7227486850619316,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000003147,7,8152814,8302317,206,43,151188,-0.75578,0.7751100000000001,ICA1,0.050563428431231065,0.9338985763384007,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000196326,10,5196335,5244449,57,7,151188,-0.7558199999999999,0.77512,AKR1CL1,0.6444170388859259,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000171060,8,10530147,10558103,18,7,151188,-0.75583,0.77513,C8orf74,0.6000450552877378,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000100918,14,24641062,24649463,13,4,151188,-0.75584,0.77513,REC8,0.4015132031218387,0.9338985763384007,No,1.0,No,0.9947360706357685,No,1.0,No
ENSG00000177354,10,50507187,50535537,38,7,151188,-0.75585,0.77513,C10orf71,0.04676830301571255,0.9338985763384007,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000146005,5,139175406,139224051,29,2,151188,-0.7562,0.7752399999999999,PSD2,0.8310744361179189,0.9338985763384007,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000184608,8,11225911,11296167,145,12,151188,-0.75621,0.7752399999999999,C8orf12,0.023825764280683948,0.9338985763384007,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000262664,17,1945327,1946724,2,1,151188,-0.75653,0.77533,OVCA2,0.15084320181289745,0.9338985763384007,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000166582,17,16245848,16256970,8,2,151188,-0.75656,0.7753399999999999,CENPV,0.7958209684620029,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000134775,18,33877677,34360018,738,62,151188,-0.75668,0.7753800000000001,FHOD3,0.5982284377707316,0.9338985763384007,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000113763,5,176237478,176307897,67,12,151188,-0.75673,0.7753899999999999,UNC5A,0.27560501029690143,0.9338985763384007,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000081059,5,133450402,133487556,45,5,151188,-0.75685,0.7754300000000001,TCF7,0.10778920756151757,0.9338985763384007,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000166685,17,71189129,71204646,17,2,151188,-0.75743,0.7756,COG1,0.03754079949711786,0.9340415835040645,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000204370,11,111957497,111990353,29,3,151188,-0.7578,0.77571,SDHD,0.5935422100124882,0.9340685031363485,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000139505,13,25802307,25862147,71,4,151188,-0.75818,0.77583,MTMR6,0.5998315975907372,0.9340685031363485,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000185414,2,99797542,99814089,25,3,151188,-0.7584,0.7759,MRPL30,0.34507254631493656,0.9340685031363485,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000137601,4,170314426,170533780,403,11,151188,-0.75849,0.7759199999999999,NEK1,0.4502450823081442,0.9340685031363485,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000232838,20,18118517,18123813,3,2,151188,-0.75895,0.7760600000000001,PET117,0.36370815547301627,0.9340685031363485,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000204632,6,29794744,29798902,14,2,151188,-0.75913,0.7761100000000001,HLA-G,0.7603949442904456,0.9340685031363485,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000170074,5,177134982,177210399,15,2,151188,-0.75938,0.7761899999999999,FAM153A,0.6122889712832323,0.9340685031363485,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000140470,15,100511794,100882210,662,75,151188,-0.7594,0.7761899999999999,ADAMTS17,0.2722854484108792,0.9340685031363485,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000147526,8,38585704,38710546,123,10,151188,-0.75958,0.77625,TACC1,0.9203084131970524,0.9340685031363485,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000105989,7,116916685,116963343,35,9,151188,-0.7596,0.77625,WNT2,0.9406729435060179,0.9340685031363485,No,1.0,No,0.9984576169127564,No,1.0,No
ENSG00000196611,11,102660651,102668891,20,6,151188,-0.75968,0.77628,MMP1,0.7159899496704506,0.9340685031363485,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000080822,3,98216756,98241910,27,6,151188,-0.7598,0.7763100000000001,CLDND1,0.9019065951243552,0.9340685031363485,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000105438,19,48885827,48894810,6,2,151188,-0.7598199999999999,0.77632,KDELR1,0.6594604988499414,0.9340685031363485,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000183248,19,7933605,7939326,2,1,151188,-0.75989,0.7763399999999999,CTD-3193O13.9,0.3447399693514749,0.9340685031363485,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000175581,11,73498361,73576178,237,15,151188,-0.76073,0.77659,MRPL48,0.6761140117839043,0.9342940423846307,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000104371,8,42231586,42234750,4,1,151188,-0.76085,0.77663,DKK4,0.6743091274889728,0.9342940423846307,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000168556,4,184426147,184432249,3,1,151188,-0.76113,0.77671,ING2,0.03657848943414632,0.9343030087794574,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000146955,7,140103843,140126050,9,4,151188,-0.7612399999999999,0.77674,RAB19,0.04124674764289615,0.9343030087794574,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000269693,19,12636534,12691789,24,4,151188,-0.76152,0.77683,CTD-2192J16.20,0.3674071151644485,0.934349588118812,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000133983,14,70791798,70826448,75,8,151188,-0.76322,0.7773399999999999,COX16,0.2231546607658066,0.9348636430834214,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000236287,11,10833621,10880343,46,6,151188,-0.7632899999999999,0.77736,ZBED5,0.7468667275360028,0.9348636430834214,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000269407,20,23330015,23334066,4,2,151188,-0.76532,0.77796,AL096677.1,0.08639991188574248,0.9355234686200752,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000116584,1,155916630,155976861,40,5,151188,-0.76593,0.7781399999999999,ARHGEF2,0.3554023168589455,0.9356645305179808,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000137310,6,31126319,31134936,30,7,151188,-0.76605,0.77818,TCF19,0.2754727455145908,0.9356645305179808,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000250722,5,42799982,42887494,182,15,151188,-0.7663399999999999,0.7782600000000001,SEPP1,0.2510060751645829,0.9356989786223279,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000166352,11,36616051,36694823,171,4,151188,-0.7669600000000001,0.77845,C11orf74,0.4326664814022284,0.9358471129872701,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000100982,20,44563267,44576662,10,4,151188,-0.76751,0.77861,PCIF1,0.2297209235057381,0.9358471129872701,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000108264,17,35766965,35839835,45,6,151188,-0.76754,0.77862,TADA2A,0.6567385621926299,0.9358471129872701,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000103035,16,74330673,74340186,7,3,151188,-0.76759,0.77863,PSMD7,0.7001336634641148,0.9358471129872701,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000173988,13,46786083,46851501,103,11,151188,-0.7676,0.77864,LRRC63,0.8323576869680614,0.9358471129872701,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000147488,8,53023399,53373519,476,39,151188,-0.76813,0.7788,ST18,0.5413815087066414,0.9359383642828921,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000167081,9,128509624,128729656,232,10,151188,-0.76859,0.77893,PBX3,0.2998435048600977,0.9359383642828921,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000236669,7,157318477,157320019,3,2,151188,-0.76869,0.77896,AC006372.1,0.6048459350395547,0.9359383642828921,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000268310,17,76210462,76220740,19,3,151188,-0.7688,0.77899,AC087645.1,0.16209716210199376,0.9359383642828921,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000163017,2,74119441,74146992,83,7,151188,-0.76888,0.7790199999999999,ACTG2,0.3735157913072367,0.9359383642828921,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000122574,7,29846102,29956682,179,21,151188,-0.76905,0.7790699999999999,WIPF3,0.4252638422835284,0.9359383642828921,No,1.0,No,0.9962457217646524,No,1.0,No
ENSG00000141627,18,46570039,46987717,751,14,151188,-0.76977,0.77928,DYM,0.011834438512741685,0.9359383642828921,No,1.0,No,0.9759844778396058,No,1.0,No
ENSG00000214046,19,16741562,16771253,40,6,151188,-0.77012,0.7793899999999999,SMIM7,0.05630666531710383,0.9359383642828921,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000171680,1,6526152,6580121,31,8,151188,-0.77027,0.7794300000000001,PLEKHG5,0.8541081614605964,0.9359383642828921,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000145979,6,13266774,13328815,222,15,151188,-0.7702899999999999,0.7794399999999999,TBC1D7,0.5147915719820405,0.9359383642828921,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000125900,20,1514897,1539489,32,5,151188,-0.77049,0.7795,SIRPD,0.7828987130228313,0.9359383642828921,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000159788,4,3294755,3441640,204,24,151188,-0.7708699999999999,0.77961,RGS12,0.061031670158672176,0.9359383642828921,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000174136,5,98104354,98134347,43,5,151188,-0.77115,0.77969,RGMB,0.2316958073092477,0.9359383642828921,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000168591,17,42264338,42269099,3,1,151188,-0.77167,0.77985,TMUB2,0.9220845726774248,0.9359383642828921,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000204306,11,120382511,120385732,1,1,151188,-0.7721899999999999,0.78,AP002348.1,0.8740458871285403,0.9359383642828921,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000198563,6,31497996,31510225,32,7,151188,-0.7722,0.78,DDX39B,0.5943811078468053,0.9359383642828921,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000176555,11,48327775,48328704,1,1,151188,-0.7721899999999999,0.78,OR4S1,0.9631297182025184,0.9359383642828921,No,1.0,No,0.9992683325790748,No,1.0,No
ENSG00000228919,4,7940728,7942022,1,1,151188,-0.7721899999999999,0.78,AC097381.1,0.4505962514577178,0.9359383642828921,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000110719,11,67806483,67818362,1,1,151188,-0.7721899999999999,0.78,TCIRG1,0.3434274068241917,0.9359383642828921,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000115875,2,38970741,38978636,1,1,151188,-0.7721899999999999,0.78,SRSF7,0.5593120503531749,0.9359383642828921,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000258436,14,21058352,21058982,1,1,151188,-0.7721899999999999,0.78,RNASE12,0.01388564993422603,0.9359383642828921,No,1.0,No,0.9759844778396058,No,1.0,No
ENSG00000146360,6,110299514,110301921,1,1,151188,-0.7721899999999999,0.78,GPR6,0.24000275769357104,0.9359383642828921,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000130748,19,47549165,47551888,1,1,151188,-0.7721899999999999,0.78,TMEM160,0.3829977732343756,0.9359383642828921,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000221858,7,143792141,143793186,2,1,151188,-0.7721899999999999,0.78,OR2A12,0.8961478401208647,0.9359383642828921,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000176101,9,140083099,140084822,1,1,151188,-0.7721899999999999,0.78,SSNA1,0.31337615627316684,0.9359383642828921,No,1.0,No,0.9926785503790204,No,1.0,No
ENSG00000159248,15,35043233,35047166,2,1,151188,-0.77305,0.78025,GJD2,0.5515427011857327,0.9361150579404792,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000167113,9,131084815,131096351,9,3,151188,-0.77303,0.78025,COQ4,0.0329935315413703,0.9361150579404792,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000163393,1,116519119,116612675,146,14,151188,-0.77372,0.78045,SLC22A15,0.35361424034944056,0.9361940846553881,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000090565,16,475619,573011,100,8,151188,-0.77375,0.78046,RAB11FIP3,0.3705436032955657,0.9361940846553881,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000131378,3,16355081,16555533,256,31,151188,-0.77377,0.78047,RFTN1,0.6623202073958688,0.9361940846553881,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000258472,17,26782770,26941215,70,13,151188,-0.7741,0.78056,RP11-192H23.4,0.26978715957010546,0.9362404107424961,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000100012,22,30843946,30868036,75,5,151188,-0.7752899999999999,0.78092,SEC14L3,0.2983460119481478,0.9365338512135762,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000182022,10,125767184,125853206,34,7,151188,-0.7754800000000001,0.7809699999999999,CHST15,0.776599426088246,0.9365338512135762,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000241962,2,99757948,99939204,264,11,151188,-0.77588,0.78109,C2orf15,0.2567513644194701,0.9365338512135762,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000143067,1,120162045,120190396,31,4,151188,-0.7759199999999999,0.7811,ZNF697,0.8606005580229739,0.9365338512135762,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000261130,16,15489611,15609205,114,11,151188,-0.77637,0.78123,RP11-1021N1.1,0.4869298287850935,0.9365338512135762,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000135116,12,117293949,117319246,14,4,151188,-0.77637,0.78123,HRK,0.4785326190472514,0.9365338512135762,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000188215,16,20866247,20911706,53,5,151188,-0.77653,0.78128,DCUN1D3,0.9602532773307364,0.9365338512135762,No,1.0,No,0.9988656710181785,No,1.0,No
ENSG00000162621,1,74935562,74978298,50,6,151188,-0.77655,0.7812899999999999,LRRC53,0.9699545940137138,0.9365338512135762,No,1.0,No,0.9993473713798848,No,1.0,No
ENSG00000084731,2,26149471,26205618,50,7,151188,-0.77661,0.7813100000000001,KIF3C,0.6265141477641838,0.9365338512135762,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000182473,17,74077087,74117657,27,3,151188,-0.77679,0.78136,EXOC7,0.6281963723029749,0.9365338512135762,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000119673,14,74034324,74042357,4,2,151188,-0.77681,0.78137,ACOT2,0.8759725028025015,0.9365338512135762,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000159496,22,24030323,24041363,17,4,151188,-0.77745,0.78155,RGL4,0.6836057847702973,0.9366879834254144,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000051009,11,6232565,6255941,24,4,151188,-0.7779,0.78168,FAM160A2,0.9234804292599732,0.9367668139672519,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000249773,7,55954970,56022932,114,11,151188,-0.77812,0.78175,MRPS17,0.2823127768862669,0.9367668139672519,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000243627,21,35791013,35796264,2,1,151188,-0.7781899999999999,0.78177,AP000322.53,0.5780964506965514,0.9367668139672519,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000168522,8,42889337,42940931,40,5,151188,-0.77923,0.78208,FNTA,0.4028627022500429,0.9369363596923684,No,1.0,No,0.9949723317761506,No,1.0,No
ENSG00000143889,2,38789120,38830728,24,3,151188,-0.77932,0.7821100000000001,HNRNPLL,0.3374393029948868,0.9369363596923684,No,1.0,No,0.9941528048164733,No,1.0,No
ENSG00000129534,14,45672393,45722743,53,3,151188,-0.77936,0.7821199999999999,MIS18BP1,0.07425286096646633,0.9369363596923684,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000100987,20,25051521,25062996,26,2,151188,-0.77959,0.78218,VSX1,0.13207154366590046,0.9369363596923684,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000157916,1,2323267,2336883,13,4,151188,-0.77968,0.7822100000000001,RER1,0.02785181687804339,0.9369363596923684,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000204020,10,90521163,90537999,49,8,151188,-0.77972,0.78222,LIPN,0.8195282906254004,0.9369363596923684,No,1.0,No,0.9972936252885278,No,1.0,No
ENSG00000156508,6,74225473,74233520,13,3,151188,-0.78017,0.78235,EEF1A1,0.5735848547105663,0.9370133916014984,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000075188,12,102467967,102513902,76,10,151188,-0.7803899999999999,0.78242,NUP37,0.06619164823970293,0.9370133916014984,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000119042,2,200134223,200335989,165,9,151188,-0.78063,0.78249,SATB2,0.3220075704888089,0.9370133916014984,No,1.0,No,0.9937148441268091,No,1.0,No
ENSG00000268926,9,98534605,98537013,3,1,151188,-0.78063,0.78249,DKFZP434H0512,0.9146758803928852,0.9370133916014984,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000082497,1,210406144,210419976,4,2,151188,-0.78118,0.78265,SERTAD4,0.9226105343815676,0.9371297181155135,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000186409,1,42929001,43120335,447,14,151188,-0.7813,0.78269,CCDC30,0.17828877335743232,0.9371297181155135,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000186364,1,145586115,145589439,3,2,151188,-0.782,0.78289,NUDT17,0.8731957644188862,0.9372819289140004,No,1.0,No,0.9982388619747915,No,1.0,No
ENSG00000167114,9,131102925,131123749,14,2,151188,-0.78208,0.78292,SLC27A4,0.16351063712429936,0.9372819289140004,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000137959,1,79085607,79111830,28,6,151188,-0.78285,0.78314,IFI44L,0.9727345154503736,0.9374837130469057,No,1.0,No,0.9993473713798848,No,1.0,No
ENSG00000153094,2,111876955,111926024,59,6,151188,-0.78308,0.7832100000000001,BCL2L11,0.6551414926754903,0.9375059199894897,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000170370,10,119301955,119309056,2,1,151188,-0.78354,0.78335,EMX2,0.5984313572367076,0.9375366202548272,No,1.0,No,0.9964257331379759,No,1.0,No
ENSG00000134901,13,103436631,103451357,10,3,151188,-0.78359,0.7833600000000001,KDELC1,0.30180010459682005,0.9375366202548272,No,1.0,No,0.9888759523017299,No,1.0,No
ENSG00000168234,18,21572737,21715574,148,22,151188,-0.78368,0.7833899999999999,TTC39C,0.4991021836389721,0.9375366202548272,No,1.0,No,0.9964257331379759,No,1.0,No
